Rodrigo,398042,17,Quimica
Ana,153405,62,Computacao
Zeca,788478,76,Computacao
Luis,187673,59,Direito
Marcos,381309,57,Quimica
Jose,791019,76,Engenharia
Flora,358774,39,Engenharia
Pedro,136523,96,Fisica
Lucas,935080,83,Fisica
Lara,127493,91,Medicina
Julia,787119,23,Matematica
Zeca,461128,82,Odontologia
Luisa,845494,26,Medicina
Clara,419615,76,Engenharia
Rodrigo,789968,90,Fisica
Lucia,259181,15,Quimica
Luis,131196,11,Matematica
Lucia,354543,73,Direito
Marcia,969394,62,Engenharia
Lara,108275,13,Direito
Amanda,859852,52,Computacao
Joao,899078,82,Quimica
Jose,804614,96,Direito
Clara,195590,11,Quimica
Clara,736160,70,Letras
Joao,431152,31,Computacao
Rodrigo,615510,81,Engenharia
Celia,334319,65,Matematica
Lucia,911044,80,Computacao
Tiago,717822,41,Fisica
Joao,788419,27,Fisica
Clara,541702,23,Medicina
Rodrigo,663918,71,Engenharia
Rodrigo,286613,62,Medicina
Pedro,365036,67,Quimica
Rodrigo,921889,67,Medicina
Julia,972334,93,Fisica
Tiago,651241,71,Direito
Maria,670352,43,Computacao
Lucas,910262,38,Administracao
Luisa,256474,71,Medicina
Joao,318447,44,Direito
Pedro,895592,32,Medicina
Lucas,850429,30,Administracao
Celia,906002,100,Odontologia
Pedro,810286,68,Odontologia
Tiago,972214,13,Letras
Luis,956918,55,Direito
Jose,907172,40,Fisica
Lucas,874054,10,Matematica
Clara,110745,15,Administracao
Joao,403037,78,Medicina
Clara,897376,72,Fisica
Luis,952034,35,Quimica
Luisa,478267,14,Fisica
Joao,270285,56,Engenharia
Rodrigo,707085,29,Engenharia
Rodrigo,251484,63,Administracao
Jose,234967,68,Direito
Luisa,665201,45,Engenharia
Luisa,307118,96,Letras
Amanda,825743,90,Matematica
Lara,375074,42,Computacao
Rodrigo,232936,18,Fisica
Tiago,460055,52,Letras
Tiago,684410,52,Medicina
Lucia,123130,93,Computacao
Lucas,944095,74,Letras
Celia,472698,39,Direito
Rodrigo,769107,71,Direito
Clara,839995,67,Quimica
Clara,241585,74,Administracao
Marcos,306809,70,Letras
Celia,715971,85,Quimica
Luis,987954,26,Letras
Joao,274664,25,Engenharia
Luisa,438037,32,Medicina
Luisa,889178,10,Letras
Luis,893143,26,Direito
Marcos,611169,83,Medicina
Flora,869342,65,Computacao
Joao,423860,78,Computacao
Pedro,732281,39,Administracao
Celia,428482,10,Direito
Lucia,258808,95,Odontologia
Pedro,652132,20,Quimica
Joao,433268,55,Matematica
Luisa,547746,95,Engenharia
Lucia,984320,61,Quimica
Joao,643319,77,Medicina
Amanda,981230,89,Letras
Lucia,551537,29,Matematica
Lucia,425426,98,Quimica
Ana,307533,72,Direito
Julia,641522,77,Odontologia
Zeca,765410,90,Odontologia
Lucia,551263,74,Matematica
Zeca,432776,93,Quimica
Ana,652917,30,Quimica
Joao,196919,52,Direito
Celia,728758,19,Medicina
Lucas,419517,88,Letras
Jose,873715,98,Medicina
Maria,139688,86,Medicina
Ana,184638,28,Medicina
Luisa,972711,20,Matematica
Lucas,215015,80,Letras
Maria,200862,55,Odontologia
Lara,329515,41,Fisica
Luis,604800,84,Medicina
Luisa,915431,90,Odontologia
Julia,664173,50,Administracao
Pedro,594928,25,Quimica
Amanda,992814,97,Odontologia
Amanda,164187,34,Engenharia
Ana,507100,46,Computacao
Marcia,254777,47,Letras
Jose,482657,48,Administracao
Lucas,937950,85,Engenharia
Joao,826726,84,Medicina
Lucia,868343,84,Quimica
Lucia,127963,69,Engenharia
Tiago,523723,71,Administracao
Julia,346231,21,Engenharia
Pedro,688945,37,Odontologia
Amanda,199341,46,Medicina
Pedro,315914,59,Letras
Julia,604665,91,Direito
Luis,912945,33,Fisica
Jose,656136,13,Odontologia
Luisa,663223,82,Direito
Pedro,117976,59,Fisica
Zeca,963016,57,Matematica
Jose,164028,46,Fisica
Clara,459981,22,Administracao
Lucas,272028,54,Fisica
Flora,746500,51,Quimica
Amanda,653178,34,Medicina
Luis,613210,30,Letras
Joao,517090,74,Computacao
Lucia,741045,42,Letras
Lucia,797865,64,Odontologia
Joao,859805,24,Letras
Marcos,617604,58,Letras
Lucia,631737,30,Engenharia
Amanda,759148,70,Quimica
Jose,341224,99,Administracao
Lara,722318,38,Administracao
Lara,156823,70,Letras
Rodrigo,368886,97,Letras
Jose,696340,25,Quimica
Julia,331879,81,Engenharia
Julia,161172,94,Odontologia
Luis,477543,46,Odontologia
Maria,848286,58,Quimica
Amanda,600039,96,Engenharia
Marcia,682731,51,Matematica
Tiago,428464,45,Fisica
Marcos,235039,43,Letras
Lara,539752,90,Administracao
Luisa,237270,51,Administracao
Tiago,395442,44,Direito
Ana,977952,92,Fisica
Luisa,947206,71,Engenharia
Luisa,223206,89,Engenharia
Flora,190349,75,Quimica
Clara,352089,82,Direito
Flora,137576,34,Fisica
Marcia,571606,37,Engenharia
Pedro,151826,28,Fisica
Pedro,455205,79,Letras
Marcos,261626,23,Letras
Tiago,345665,59,Quimica
Maria,669655,46,Administracao
Rodrigo,170129,55,Administracao
Maria,928248,93,Engenharia
Tiago,734444,64,Letras
Lucia,502478,75,Medicina
Luisa,724119,77,Odontologia
Jose,402393,62,Matematica
Lucas,221684,34,Odontologia
Luisa,515037,78,Odontologia
Maria,109593,75,Matematica
Lucia,889409,98,Engenharia
Celia,746675,22,Computacao
Lucas,553367,58,Fisica
Ana,294582,14,Administracao
Lucia,342660,39,Quimica
Celia,865981,94,Letras
Marcia,848926,27,Matematica
Marcos,766744,93,Quimica
Tiago,318279,47,Quimica
Celia,240270,22,Fisica
Lucas,651170,36,Fisica
Zeca,704404,66,Computacao
Celia,749965,70,Fisica
Zeca,846900,28,Letras
Celia,618109,78,Computacao
Zeca,713061,55,Administracao
Pedro,264172,21,Direito
Joao,328211,72,Engenharia
Ana,451854,69,Administracao
Marcia,506394,92,Medicina
Flora,409795,90,Medicina
Rodrigo,693190,93,Medicina
Julia,732766,85,Quimica
Zeca,703806,28,Odontologia
Clara,113165,62,Medicina
Luis,760168,18,Matematica
Marcia,291154,41,Quimica
Clara,352396,20,Engenharia
Clara,550234,18,Computacao
Luisa,497938,20,Medicina
Clara,298190,19,Odontologia
Marcia,342595,93,Odontologia
Lucia,491713,43,Odontologia
Celia,713901,14,Direito
Jose,283210,37,Quimica
Luisa,100339,28,Computacao
Maria,872661,43,Engenharia
Luis,797083,46,Engenharia
Ana,834020,67,Computacao
Pedro,684724,82,Computacao
Celia,565034,42,Direito
Joao,505250,93,Computacao
Maria,117327,44,Engenharia
Jose,753896,35,Direito
Marcos,954253,31,Medicina
Jose,819988,17,Engenharia
Zeca,363952,91,Administracao
Amanda,779305,59,Letras
Luis,683946,80,Fisica
Luisa,165948,68,Fisica
Lucas,713534,58,Direito
Lucia,165580,13,Computacao
Julia,444066,75,Letras
Celia,902671,73,Administracao
Amanda,137603,80,Odontologia
Celia,197350,20,Direito
Lucas,480649,53,Medicina
Jose,404076,23,Letras
Marcos,863650,70,Engenharia
Amanda,583411,96,Medicina
Celia,333441,65,Matematica
Rodrigo,663303,59,Administracao
Luisa,600974,58,Medicina
Clara,584993,24,Fisica
Tiago,374173,17,Quimica
Rodrigo,420052,33,Fisica
Marcos,673785,87,Odontologia
Ana,182273,98,Letras
Lucia,413209,32,Direito
Clara,998453,65,Engenharia
Julia,485978,53,Computacao
Marcos,723560,93,Computacao
Luis,153017,16,Quimica
Joao,688901,22,Odontologia
Tiago,336867,59,Administracao
Tiago,352975,43,Fisica
Ana,212929,86,Engenharia
Lucas,900410,35,Fisica
Pedro,860693,68,Odontologia
Joao,446480,18,Computacao
Pedro,436289,83,Matematica
Pedro,620376,86,Engenharia
Marcia,226477,27,Direito
Luis,747265,84,Matematica
Maria,680141,94,Letras
Maria,492544,71,Letras
Lucas,340777,92,Letras
Lara,213023,81,Medicina
Lucia,625602,37,Letras
Zeca,750979,39,Administracao
Tiago,411532,71,Direito
Tiago,910220,53,Fisica
Tiago,363772,20,Letras
Flora,807011,69,Computacao
Joao,876654,47,Matematica
Marcia,922042,61,Medicina
Lara,403005,39,Matematica
Julia,833988,47,Direito
Jose,288625,66,Matematica
Rodrigo,975336,48,Medicina
Clara,841762,26,Computacao
Marcia,879622,89,Matematica
Luisa,227836,68,Direito
Ana,126287,99,Administracao
Marcos,243694,59,Direito
Lara,662169,28,Letras
Luisa,645362,11,Letras
Lara,424712,55,Computacao
Pedro,105927,64,Computacao
Amanda,566826,71,Fisica
Zeca,140030,36,Engenharia
Jose,451122,92,Administracao
Ana,116856,54,Letras
Celia,841381,61,Medicina
Lucia,701878,91,Engenharia
Marcia,462404,49,Odontologia
Clara,496748,45,Computacao
Luisa,594958,92,Engenharia
Lucas,264469,11,Medicina
Ana,857442,77,Matematica
Lucia,808754,46,Computacao
Marcos,313799,54,Engenharia
Rodrigo,537969,30,Direito
Ana,391865,75,Administracao
Julia,590598,71,Quimica
Joao,858069,78,Matematica
Maria,234618,100,Quimica
Amanda,571107,77,Quimica
Pedro,508175,37,Administracao
Joao,515305,57,Computacao
Marcia,856378,22,Fisica
Clara,996051,65,Fisica
Luis,222088,44,Fisica
Amanda,825432,40,Direito
Marcia,541009,28,Engenharia
Maria,813457,51,Matematica
Joao,936398,10,Engenharia
Ana,868636,60,Fisica
Luis,106850,90,Medicina
Tiago,909066,93,Administracao
Ana,831550,95,Administracao
Jose,678791,50,Medicina
Jose,484575,40,Direito
Julia,864188,64,Letras
Flora,662405,56,Fisica
Lucia,111427,24,Fisica
Pedro,318413,32,Administracao
Lara,803088,10,Matematica
Jose,288373,55,Matematica
Marcia,605686,96,Quimica
Marcia,793336,66,Administracao
Pedro,455804,37,Administracao
Julia,372769,94,Engenharia
Ana,909179,55,Computacao
Marcia,789224,34,Direito
Amanda,526818,88,Quimica
Celia,949808,30,Administracao
Lucas,300741,28,Matematica
Maria,349323,87,Engenharia
Joao,737556,47,Computacao
Lucas,185366,40,Computacao
Ana,135796,80,Medicina
Celia,893255,65,Letras
Jose,860243,23,Odontologia
Luis,429908,87,Quimica
Marcos,152180,53,Administracao
Ana,176800,54,Administracao
Lucia,432670,41,Fisica
Tiago,686761,22,Fisica
Rodrigo,235777,81,Computacao
Maria,295075,70,Medicina
Clara,290481,17,Engenharia
Pedro,880015,79,Medicina
Tiago,442986,17,Computacao
Luisa,165825,76,Matematica
Lucia,854824,26,Quimica
Marcia,732894,21,Administracao
Clara,779811,65,Direito
Jose,438774,45,Administracao
Luisa,399541,62,Odontologia
Julia,152287,98,Engenharia
Joao,557049,27,Administracao
Joao,599533,81,Engenharia
Clara,781248,46,Computacao
Ana,589669,17,Medicina
Maria,715940,68,Matematica
Maria,950124,23,Administracao
Zeca,323665,58,Quimica
Flora,891270,85,Direito
Zeca,975790,90,Odontologia
Lucas,595927,45,Fisica
Luis,927914,68,Matematica
Clara,158480,73,Quimica
Maria,370060,39,Letras
Lara,786352,30,Administracao
Maria,306622,50,Fisica
Lucia,244113,35,Computacao
Julia,244355,71,Medicina
Celia,624445,51,Medicina
Maria,988256,61,Medicina
Zeca,208457,67,Medicina
Julia,653347,24,Direito
Ana,911406,29,Letras
Lucas,509885,28,Odontologia
Lara,895864,56,Fisica
Flora,267349,40,Odontologia
Rodrigo,641959,79,Matematica
Luis,913149,78,Computacao
Lucas,942561,78,Engenharia
Rodrigo,229258,10,Quimica
Rodrigo,481254,93,Administracao
Marcia,763139,35,Engenharia
Julia,633448,81,Medicina
Flora,200764,55,Administracao
Marcos,584291,76,Matematica
Joao,886455,100,Administracao
Clara,387316,32,Direito
Lara,952901,35,Computacao
Tiago,141823,98,Administracao
Lara,425191,97,Computacao
Clara,963497,76,Matematica
Lucas,858124,45,Engenharia
Flora,624713,51,Matematica
Jose,726508,90,Medicina
Luis,123317,73,Direito
Luis,585195,75,Computacao
Pedro,532117,54,Administracao
Jose,782076,63,Letras
Jose,327969,86,Medicina
Zeca,346834,80,Medicina
Clara,107082,38,Engenharia
Lara,329984,39,Administracao
Marcos,225343,56,Letras
Zeca,577148,59,Letras
Tiago,861637,98,Direito
Lucia,322732,37,Quimica
Tiago,372429,85,Medicina
Flora,502567,30,Letras
Lara,684524,85,Quimica
Lara,583152,22,Quimica
Luisa,424226,35,Medicina
Julia,811034,97,Medicina
Luisa,915817,82,Letras
Amanda,495818,64,Fisica
Zeca,119604,42,Matematica
Marcia,170989,66,Fisica
Zeca,563889,69,Engenharia
Luisa,199154,21,Quimica
Celia,123753,29,Administracao
Ana,726531,24,Odontologia
Jose,238835,88,Engenharia
Luis,437804,14,Matematica
Flora,683002,30,Letras
Maria,193412,94,Quimica
Amanda,735148,44,Engenharia
Tiago,423963,88,Engenharia
Rodrigo,823387,21,Computacao
Amanda,853427,17,Computacao
Marcos,485061,98,Medicina
Rodrigo,992587,76,Medicina
Lucia,248942,31,Direito
Joao,136991,69,Engenharia
Lara,977076,56,Fisica
Luisa,792866,26,Administracao
Tiago,672324,44,Matematica
Tiago,763344,56,Administracao
Tiago,371442,67,Medicina
Marcos,884383,69,Matematica
Luis,579711,96,Odontologia
Julia,996939,84,Odontologia
Julia,788960,74,Computacao
Luis,685283,77,Matematica
Clara,501134,30,Engenharia
Lara,661980,17,Fisica
Luisa,295464,79,Direito
Rodrigo,481288,93,Letras
Julia,633497,85,Quimica
Flora,694988,62,Matematica
Luisa,565665,39,Matematica
Clara,634781,90,Computacao
Lucas,174212,16,Fisica
Tiago,813699,49,Medicina
Joao,565460,11,Odontologia
Rodrigo,633369,67,Engenharia
Pedro,712126,52,Medicina
Jose,956414,89,Letras
Ana,892089,22,Engenharia
Rodrigo,955770,20,Medicina
Rodrigo,616711,10,Administracao
Maria,274852,67,Quimica
Marcos,984165,17,Letras
Maria,912658,90,Letras
Amanda,609787,25,Letras
Tiago,987331,32,Quimica
Luisa,570944,45,Matematica
Lucas,164665,99,Matematica
Ana,743512,16,Medicina
Julia,168207,87,Quimica
Zeca,990424,81,Administracao
Flora,750282,13,Medicina
Lucia,868378,82,Direito
Maria,376195,62,Direito
Clara,152433,63,Quimica
Pedro,488783,46,Administracao
Luis,886691,90,Quimica
Flora,693138,60,Engenharia
Lara,764030,52,Fisica
Joao,945264,80,Direito
Jose,686576,18,Computacao
Clara,129298,40,Medicina
Amanda,200723,75,Administracao
Rodrigo,925848,26,Engenharia
Luis,557290,68,Direito
Lucia,722783,10,Odontologia
Marcos,801183,42,Computacao
Amanda,415669,13,Medicina
Maria,109387,94,Fisica
Joao,775513,25,Odontologia
Joao,861756,93,Quimica
Celia,376458,49,Letras
Lucas,255566,38,Medicina
Lucia,438796,49,Direito
Celia,971521,92,Letras
Marcia,901260,13,Letras
Rodrigo,254981,97,Engenharia
Pedro,849396,20,Letras
Luis,787737,57,Medicina
Marcia,656241,88,Quimica
Marcia,619070,43,Engenharia
Lara,490837,77,Medicina
Amanda,223957,78,Medicina
Zeca,588814,22,Quimica
Lucas,959353,35,Matematica
Julia,859711,39,Engenharia
Marcos,484848,68,Direito
Luis,286541,76,Quimica
Lucia,805972,77,Matematica
Lara,603060,43,Matematica
Zeca,768796,24,Letras
Luis,500231,19,Direito
Lucas,143193,28,Quimica
Lara,276461,27,Administracao
Joao,891057,60,Medicina
Luisa,586283,44,Odontologia
Jose,908353,92,Direito
Lucas,872015,38,Letras
Pedro,284107,52,Quimica
Pedro,730763,15,Odontologia
Ana,483403,24,Administracao
Joao,520186,56,Medicina
Celia,426774,96,Fisica
Luis,558486,42,Administracao
Clara,210710,28,Letras
Flora,159847,26,Odontologia
Zeca,536688,86,Letras
Marcos,998945,74,Letras
Luisa,402344,47,Quimica
Maria,897226,46,Computacao
Amanda,298924,35,Engenharia
Amanda,403421,18,Matematica
Zeca,715464,56,Letras
Lucas,836766,91,Quimica
Flora,518192,33,Fisica
Luis,321900,67,Medicina
Amanda,363630,96,Direito
Lucas,466446,23,Engenharia
Jose,476137,42,Engenharia
Rodrigo,880476,85,Letras
Luisa,913121,64,Fisica
Flora,727583,57,Letras
Zeca,857918,99,Quimica
Lara,944437,31,Direito
Celia,656149,20,Matematica
Pedro,246634,52,Odontologia
Luisa,721564,88,Quimica
Maria,173807,59,Letras
Lucia,785121,49,Odontologia
Joao,757259,47,Odontologia
Celia,976717,52,Quimica
Tiago,430016,54,Letras
Marcia,431311,81,Engenharia
Lara,367108,96,Fisica
Marcos,427411,67,Direito
Pedro,526930,73,Medicina
Marcia,347835,57,Odontologia
Jose,366068,39,Direito
Clara,279729,89,Computacao
Luisa,816624,57,Matematica
Pedro,587456,23,Fisica
Jose,304933,10,Fisica
Luisa,972151,89,Engenharia
Celia,197973,92,Medicina
Lucia,397808,96,Fisica
Lucas,965431,77,Odontologia
Lucas,418357,88,Medicina
Clara,247122,43,Direito
Ana,296591,76,Quimica
Marcia,505389,32,Quimica
Lucas,309985,42,Medicina
Lucia,798459,87,Fisica
Lara,880764,21,Computacao
Amanda,647168,13,Quimica
Marcos,244397,15,Computacao
Jose,587187,12,Odontologia
Lucia,106596,33,Odontologia
Rodrigo,924613,97,Computacao
Pedro,535131,65,Engenharia
Julia,695790,27,Medicina
Pedro,858222,78,Quimica
Jose,960666,78,Computacao
Zeca,787544,38,Quimica
Flora,157250,100,Medicina
Marcia,857934,11,Engenharia
Zeca,981171,64,Quimica
Pedro,101010,13,Engenharia
Marcos,950833,50,Medicina
Lucia,318429,44,Medicina
Ana,373365,13,Odontologia
Rodrigo,411757,85,Computacao
Luisa,961068,60,Odontologia
Lucas,836115,45,Fisica
Luis,651102,38,Quimica
Lucas,613841,89,Engenharia
Joao,590094,68,Direito
Lara,794752,23,Medicina
Jose,196082,21,Administracao
Marcos,493029,86,Medicina
Marcos,773345,65,Medicina
Joao,144587,76,Engenharia
Lara,385660,18,Direito
Lara,972475,86,Engenharia
Pedro,990794,20,Letras
Marcia,418074,23,Medicina
Lucas,590215,32,Fisica
Zeca,274408,73,Letras
Joao,874206,14,Administracao
Pedro,820346,27,Medicina
Marcia,801698,36,Letras
Tiago,222989,14,Quimica
Tiago,105193,15,Fisica
Marcos,400539,13,Matematica
Luis,928869,18,Direito
Lucas,424312,59,Quimica
Amanda,289578,78,Engenharia
Maria,987319,23,Odontologia
Ana,383111,21,Medicina
Jose,132652,44,Engenharia
Marcos,151752,60,Administracao
Ana,425607,50,Odontologia
Clara,291996,42,Medicina
Lucia,225461,47,Medicina
Marcos,498077,78,Quimica
Rodrigo,639519,55,Letras
Joao,523355,88,Engenharia
Luis,189406,56,Computacao
Marcia,904936,91,Administracao
Amanda,836020,50,Medicina
Amanda,383262,61,Matematica
Joao,479610,97,Odontologia
Ana,555075,91,Letras
Flora,232849,62,Odontologia
Amanda,417437,45,Medicina
Zeca,426171,15,Fisica
Celia,494856,85,Computacao
Julia,511893,25,Computacao
Flora,355547,23,Fisica
Maria,292431,29,Medicina
Amanda,779949,53,Quimica
Ana,372484,35,Quimica
Luis,368959,57,Fisica
Marcos,260149,18,Fisica
Jose,554106,51,Administracao
Clara,812436,94,Fisica
Lara,444676,14,Computacao
Lucia,866133,91,Matematica
Luis,208724,95,Fisica
Rodrigo,850754,22,Computacao
Marcia,497203,13,Engenharia
Julia,730785,83,Quimica
Flora,220047,74,Administracao
Marcia,352776,76,Letras
Celia,484354,70,Quimica
Rodrigo,788452,60,Fisica
Luis,832446,45,Fisica
Flora,993940,30,Letras
Ana,514582,64,Odontologia
Flora,442375,23,Fisica
Maria,746460,49,Computacao
Joao,756914,25,Engenharia
Marcos,869858,66,Fisica
Joao,328186,74,Computacao
Zeca,800878,59,Letras
Luisa,248265,87,Administracao
Rodrigo,564380,54,Letras
Tiago,405187,32,Letras
Lucas,526693,91,Matematica
Celia,593832,100,Computacao
Tiago,684641,15,Engenharia
Joao,894694,92,Matematica
Luis,998770,11,Medicina
Marcos,632347,44,Odontologia
Lucia,702049,64,Medicina
Lucas,843617,15,Matematica
Marcia,109192,48,Engenharia
Luis,245023,51,Engenharia
Pedro,209693,33,Fisica
Jose,599096,90,Medicina
Clara,967053,78,Computacao
Luisa,886939,85,Direito
Marcos,560188,95,Odontologia
Rodrigo,906121,46,Computacao
Jose,198644,79,Computacao
Maria,370502,90,Engenharia
Tiago,936271,32,Engenharia
Zeca,681737,41,Engenharia
Maria,955698,16,Engenharia
Jose,720096,100,Engenharia
Lucia,670728,91,Administracao
Julia,971430,45,Letras
Luisa,152803,50,Fisica
Flora,615321,100,Computacao
Joao,548432,98,Quimica
Lara,255297,97,Matematica
Luis,438352,74,Computacao
Celia,802251,18,Medicina
Lucas,647121,86,Matematica
Clara,136854,42,Matematica
Lucas,246072,35,Quimica
Rodrigo,902350,85,Computacao
Ana,758368,30,Odontologia
Marcos,929609,60,Engenharia
Tiago,801548,42,Fisica
Joao,180196,54,Letras
Lucas,705898,80,Engenharia
Marcos,773675,64,Engenharia
Lucia,235322,81,Letras
Flora,823912,94,Computacao
Ana,399139,82,Engenharia
Maria,772667,52,Medicina
Lucas,359538,61,Direito
Lucia,512070,99,Administracao
Rodrigo,391652,53,Medicina
Marcos,337674,60,Direito
Ana,858944,41,Quimica
Julia,547005,10,Computacao
Clara,896322,39,Quimica
Luis,341883,82,Fisica
Lucia,380564,46,Engenharia
Luisa,817421,36,Medicina
Lara,689928,66,Administracao
Celia,811141,91,Medicina
Zeca,229329,34,Direito
Clara,875780,62,Quimica
Amanda,920438,13,Direito
Joao,664359,60,Letras
Celia,619372,42,Quimica
Jose,732950,35,Fisica
Marcia,188478,38,Direito
Marcos,188413,94,Engenharia
Luisa,838525,92,Fisica
Lucia,595940,90,Computacao
Julia,985240,89,Fisica
Luisa,389331,88,Matematica
Flora,673333,51,Medicina
Zeca,648694,77,Medicina
Marcos,232235,39,Odontologia
Ana,385004,53,Letras
Joao,260193,34,Odontologia
Jose,778339,40,Fisica
Zeca,776784,82,Computacao
Flora,696129,32,Odontologia
Lucia,363441,65,Quimica
Amanda,822128,24,Medicina
Zeca,300083,83,Letras
Zeca,653359,48,Letras
Maria,959254,94,Medicina
Ana,497068,89,Fisica
Marcos,615588,76,Odontologia
Lara,498280,72,Direito
Celia,311559,52,Quimica
Flora,416215,44,Matematica
Lara,894961,66,Administracao
Lucas,856007,23,Fisica
Ana,252980,26,Medicina
Celia,262957,30,Direito
Tiago,409413,40,Computacao
Lara,828631,74,Medicina
Clara,363274,86,Quimica
Flora,296780,89,Medicina
Ana,937052,74,Matematica
Amanda,818997,37,Medicina
Maria,997030,40,Letras
Rodrigo,785394,49,Matematica
Marcos,762521,50,Engenharia
Lara,967845,13,Matematica
Celia,696800,82,Direito
Lucia,744671,12,Fisica
Jose,479758,76,Direito
Zeca,216391,50,Computacao
Ana,190693,87,Administracao
Luis,185704,18,Administracao
Marcos,776231,22,Administracao
Zeca,635301,39,Medicina
Zeca,385795,56,Matematica
Pedro,916929,50,Odontologia
Pedro,740508,98,Quimica
Marcia,531807,83,Direito
Marcia,751480,99,Fisica
Tiago,143168,87,Medicina
Clara,898790,33,Administracao
Rodrigo,671788,20,Fisica
Zeca,519001,64,Matematica
Julia,925668,64,Fisica
Ana,518407,36,Fisica
Tiago,424467,100,Letras
Pedro,598468,13,Quimica
Julia,337387,90,Quimica
Marcia,247356,71,Direito
Luisa,675564,59,Matematica
Lucas,673540,79,Medicina
Clara,836129,69,Engenharia
Lucia,145388,91,Administracao
Celia,173913,59,Administracao
Luisa,578069,23,Quimica
Lucas,740743,69,Quimica
Julia,525803,35,Medicina
Zeca,985393,98,Quimica
Marcia,369968,59,Direito
Luisa,157244,68,Odontologia
Ana,877778,94,Direito
Joao,576834,65,Matematica
Lucia,945901,51,Direito
Lucia,767430,32,Medicina
Julia,337435,44,Direito
Julia,307369,30,Quimica
Marcia,846863,47,Administracao
Clara,899988,28,Fisica
Marcia,559379,13,Odontologia
Zeca,649770,31,Administracao
Flora,549960,41,Medicina
Ana,178095,30,Medicina
Julia,425536,94,Odontologia
Nome,Matrícula,Ranking,Curso
Flora,224240,76,Odontologia
Rodrigo,307556,41,Fisica
Marcos,130692,62,Medicina
Celia,399987,64,Fisica
Zeca,416392,33,Direito
Joao,150404,54,Fisica
Luisa,783662,46,Administracao
Maria,568334,42,Letras
Jose,333644,18,Medicina
Celia,744485,48,Medicina
Luis,602957,59,Computacao
Pedro,423975,74,Medicina
Celia,726768,53,Administracao
Amanda,998532,25,Odontologia
Luis,585101,15,Odontologia
Flora,855106,19,Engenharia
Celia,338048,15,Quimica
Marcia,196753,10,Odontologia
Luis,356485,74,Medicina
Maria,888279,56,Direito
Luisa,964928,35,Medicina
Luisa,938030,89,Computacao
Jose,782913,90,Computacao
Lara,371011,68,Odontologia
Marcia,804128,97,Fisica
Ana,304161,24,Letras
Maria,625531,86,Engenharia
Lucas,830256,53,Direito
Celia,388209,98,Medicina
Luisa,542147,10,Computacao
Marcia,281016,44,Medicina
Lara,554597,27,Fisica
Lara,399955,10,Engenharia
Maria,973983,36,Engenharia
Celia,935444,19,Odontologia
Marcos,549856,87,Direito
Ana,849335,50,Engenharia
Tiago,819127,18,Matematica
Marcos,569012,52,Matematica
Rodrigo,516563,27,Engenharia
Joao,302341,11,Fisica
Zeca,310222,79,Administracao
Lucas,662302,99,Direito
Rodrigo,247780,45,Computacao
Lara,130535,29,Direito
Celia,472221,85,Matematica
Zeca,397555,66,Fisica
Celia,881086,48,Computacao
Celia,716459,76,Administracao
Luis,273164,28,Quimica
Ana,731021,48,Odontologia
Zeca,616599,48,Administracao
Celia,610034,99,Administracao
Joao,822201,37,Direito
Marcos,953665,89,Letras
Joao,676929,29,Engenharia
Maria,341238,14,Odontologia
Lucas,690798,32,Letras
Jose,975507,51,Odontologia
Julia,930831,77,Odontologia
Luisa,533788,89,Quimica
Celia,524151,30,Engenharia
Tiago,527465,53,Fisica
Lara,565240,66,Medicina
Flora,161216,85,Engenharia
Marcia,603728,92,Fisica
Luis,486711,38,Fisica
Joao,968287,81,Computacao
Julia,886784,24,Letras
Tiago,899237,33,Administracao
Zeca,660827,35,Administracao
Clara,822302,25,Quimica
Luisa,284681,68,Computacao
Lucia,711743,84,Administracao
Maria,603755,88,Computacao
Maria,649108,49,Matematica
Julia,113812,38,Letras
Rodrigo,629157,47,Medicina
Zeca,156688,14,Fisica
Lara,691958,44,Quimica
Ana,352658,88,Computacao
Zeca,789693,96,Odontologia
Julia,783946,91,Administracao
Zeca,115712,15,Direito
Julia,252976,74,Computacao
Julia,952751,22,Odontologia
Flora,390934,14,Medicina
Lucas,346550,53,Quimica
Marcia,934282,56,Letras
Pedro,171246,67,Computacao
Celia,665547,35,Engenharia
Marcos,138242,87,Quimica
Pedro,958015,82,Medicina
Maria,968947,29,Odontologia
Lara,528648,21,Computacao
Lucia,676818,49,Fisica
Clara,583365,71,Administracao
Luis,599849,47,Engenharia
Maria,424032,43,Computacao
Jose,210442,80,Matematica
Rodrigo,229285,63,Fisica
Julia,222318,35,Matematica
Rodrigo,529388,91,Fisica
Julia,370311,49,Direito
Tiago,132658,63,Engenharia
Ana,166705,20,Fisica
Celia,874456,86,Matematica
Marcos,151656,58,Direito
Pedro,510202,69,Quimica
Amanda,872123,68,Fisica
Pedro,751403,96,Quimica
Jose,992528,20,Odontologia
Maria,215209,83,Fisica
Jose,197070,30,Direito
Luis,161150,63,Odontologia
Julia,320994,39,Direito
Pedro,902759,82,Administracao
Amanda,191920,15,Letras
Joao,346727,79,Medicina
Luisa,198537,25,Fisica
Lara,884286,44,Matematica
Lucia,232082,59,Computacao
Lara,571700,24,Direito
Maria,411276,11,Medicina
Joao,472644,90,Odontologia
Zeca,718571,79,Direito
Lucas,631824,56,Odontologia
Marcia,766650,52,Fisica
Luis,325049,14,Medicina
Celia,651092,91,Matematica
Marcia,702075,29,Fisica
Julia,590318,12,Engenharia
